OBJECTID,Name,POINT_X,POINT_Y
29758,Washington,-122.68713378900,47.92156219450
29759,Washington,-122.68773651100,47.92147827160
29760,Washington,-122.68830871600,47.92162322970
29761,Washington,-122.68882751500,47.92189025910
29762,Washington,-122.68929290800,47.92216110260
29763,Washington,-122.69034576500,47.92219543420
29764,Washington,-122.69089508000,47.92195510830
29765,Washington,-122.69145202600,47.92171478250
29766,Washington,-122.69201660100,47.92150878920
29767,Washington,-122.69257354700,47.92131042480
29768,Washington,-122.69309234600,47.92110061660
29769,Washington,-122.69359588700,47.92089462240
29770,Washington,-122.69413757300,47.92081451440
29771,Washington,-122.69464111400,47.92069244400
29772,Washington,-122.69506835900,47.92047119100
29773,Washington,-122.69547271800,47.92022705110
29774,Washington,-122.69586181700,47.91998291040
29775,Washington,-122.69625854500,47.91975402840
29776,Washington,-122.69667816200,47.91957855180
29777,Washington,-122.69712066700,47.91942977880
29778,Washington,-122.69754791200,47.91926574690
29779,Washington,-122.69795990000,47.91912078880
29780,Washington,-122.69828033500,47.91891479460
29781,Washington,-122.69860839800,47.91888809190
29782,Washington,-122.69916534400,47.91833496120
29783,Washington,-122.69944763200,47.91833496120
29784,Washington,-122.69972229000,47.91805648790
29785,Washington,-122.69944763200,47.91777801550
29786,Washington,-122.69944763200,47.91749954230
29787,Washington,-122.69860839800,47.91666793830
29788,Washington,-122.69833374000,47.91638946500
29789,Washington,-122.69833374000,47.91611099260
29790,Washington,-122.69860839800,47.91583251940
29791,Washington,-122.69860839800,47.91555404700
29792,Washington,-122.69889068600,47.91555404700
29793,Washington,-122.69916534400,47.91527938860
29794,Washington,-122.69833374000,47.91444396970
29795,Washington,-122.69527435300,47.91444396970
29796,Washington,-122.69499969500,47.91472244300
29797,Washington,-122.69361114500,47.91472244300
29798,Washington,-122.69333648700,47.91500091540
29799,Washington,-122.69305419900,47.91500091540
29800,Washington,-122.69277954100,47.91527938860
29801,Washington,-122.69277954100,47.91555404700
29802,Washington,-122.69361114500,47.91638946500
29803,Washington,-122.69388580300,47.91638946500
29804,Washington,-122.69444274900,47.91694259660
29805,Washington,-122.69444274900,47.91805648790
29806,Washington,-122.69370269800,47.91833877520
29807,Washington,-122.69306945800,47.91845703160
29808,Washington,-122.69248962400,47.91826248210
29809,Washington,-122.69190979000,47.91802978520
29810,Washington,-122.69133758500,47.91785430950
29811,Washington,-122.69076538100,47.91788101220
29812,Washington,-122.69021606400,47.91799545270
29813,Washington,-122.68970489500,47.91793441750
29814,Washington,-122.68934631400,47.91759872400
29815,Washington,-122.68922424300,47.91709899860
29816,Washington,-122.68923950200,47.91656875650
29817,Washington,-122.68912506100,47.91604995740
29818,Washington,-122.68859863300,47.91561889620
29819,Washington,-122.68795013400,47.91540145900
29820,Washington,-122.68728637700,47.91538620020
29821,Washington,-122.68668365500,47.91521453850
29822,Washington,-122.68614959700,47.91492080650
29823,Washington,-122.68578338600,47.91484451340
29824,Washington,-122.68549346900,47.91495895390
29825,Washington,-122.68517303500,47.91503906280
29826,Washington,-122.68482208300,47.91510772690
29827,Washington,-122.68444061300,47.91503524790
29828,Washington,-122.68401336600,47.91500473030
29829,Washington,-122.68355560300,47.91497802760
29830,Washington,-122.68307495100,47.91489791870
29831,Washington,-122.68257904000,47.91480255100
29832,Washington,-122.68206024100,47.91479873700
29833,Washington,-122.68154907200,47.91476058950
29834,Washington,-122.68106842000,47.91482162470
29835,Washington,-122.68066406300,47.91502380400
29836,Washington,-122.68026733400,47.91526031490
29837,Washington,-122.67982482900,47.91548538190
29838,Washington,-122.67938232500,47.91576385520
29839,Washington,-122.67884063700,47.91591262830
29840,Washington,-122.67828369100,47.91608429000
29841,Washington,-122.67770385800,47.91621017440
29842,Washington,-122.67714691100,47.91634750350
29843,Washington,-122.67655944800,47.91645050020
29844,Washington,-122.67601776100,47.91651535030
29845,Washington,-122.67551422100,47.91670989970
29846,Washington,-122.67501068100,47.91692733780
29847,Washington,-122.67451477000,47.91712951620
29848,Washington,-122.67407989500,47.91743469220
29849,Washington,-122.67364502000,47.91772842420
29850,Washington,-122.67326355000,47.91808319060
29851,Washington,-122.67290496800,47.91845703160
29852,Washington,-122.67253875700,47.91880416900
29853,Washington,-122.67227172900,47.91929626450
29854,Washington,-122.67204284700,47.91980743380
29855,Washington,-122.67180633600,47.92036438030
29856,Washington,-122.67147827100,47.92086029080
29857,Washington,-122.67113494900,47.92134475740
29858,Washington,-122.67081451400,47.92182540900
29859,Washington,-122.67047882100,47.92230224580
29860,Washington,-122.67014312700,47.92277908340
29861,Washington,-122.66977691700,47.92323303240
29862,Washington,-122.66929626400,47.92358779870
29863,Washington,-122.66873931900,47.92387390100
29864,Washington,-122.66815948500,47.92414474530
29865,Washington,-122.66768646200,47.92455673190
29866,Washington,-122.66720581100,47.92505645730
29867,Washington,-122.66669464200,47.92555618270
29868,Washington,-122.66620636000,47.92606735190
29869,Washington,-122.66584014900,47.92662048350
29870,Washington,-122.66542053200,47.92711257910
29871,Washington,-122.66502380400,47.92761611940
29872,Washington,-122.66468048100,47.92815780620
29873,Washington,-122.66428375200,47.92863845790
29874,Washington,-122.66388702400,47.92912292450
29875,Washington,-122.66348266600,47.92958831820
29876,Washington,-122.66302490200,47.93000030490
29877,Washington,-122.66248321500,47.93031311070
29878,Washington,-122.66190338100,47.93060684180
29879,Washington,-122.66128540000,47.93086624140
29880,Washington,-122.66062164300,47.93091201780
29881,Washington,-122.65996551500,47.93077468860
29882,Washington,-122.65979766900,47.93071746830
29883,Washington,-122.65933227500,47.93055343650
29884,Washington,-122.65860748300,47.93044281000
29885,Washington,-122.65798950200,47.93012619020
29886,Washington,-122.65756225500,47.92954254190
29887,Washington,-122.65730285700,47.92884826700
29888,Washington,-122.65722656300,47.92810821490
29889,Washington,-122.65709686300,47.92737197860
29890,Washington,-122.65697479200,47.92662811250
29891,Washington,-122.65687561100,47.92589569110
29892,Washington,-122.65668487500,47.92520523030
29893,Washington,-122.65646362300,47.92455291790
29894,Washington,-122.65604400700,47.92406463640
29895,Washington,-122.65546417200,47.92372131390
29896,Washington,-122.65469360300,47.92353439340
29897,Washington,-122.65394592300,47.92336273170
29898,Washington,-122.65325164800,47.92310714710
29899,Washington,-122.65259552000,47.92281722990
29900,Washington,-122.65213012700,47.92233657830
29901,Washington,-122.65186309800,47.92164230340
29902,Washington,-122.65167999200,47.92091369610
29903,Washington,-122.65161132800,47.92023086520
29904,Washington,-122.65185546900,47.91978454600
29905,Washington,-122.65216827400,47.91939544710
29906,Washington,-122.65246582000,47.91900253330
29907,Washington,-122.65272521900,47.91858291600
29908,Washington,-122.65297699000,47.91816329950
29909,Washington,-122.65329742400,47.91779327430
29910,Washington,-122.65350341800,47.91751480110
29911,Washington,-122.65359497100,47.91739654560
29912,Washington,-122.65386199900,47.91696929930
29913,Washington,-122.65407562300,47.91650390640
29914,Washington,-122.65415191700,47.91593170200
29915,Washington,-122.65416717500,47.91531372120
29916,Washington,-122.65419006300,47.91467666660
29917,Washington,-122.65422821100,47.91403961200
29918,Washington,-122.65435028100,47.91341781630
29919,Washington,-122.65447235100,47.91280746440
29920,Washington,-122.65459442200,47.91219711340
29921,Washington,-122.65473175100,47.91157913170
29922,Washington,-122.65490722700,47.91096496580
29923,Washington,-122.65515899600,47.91036605860
29924,Washington,-122.65524292000,47.90969848650
29925,Washington,-122.65518188500,47.90900039680
29926,Washington,-122.65492248500,47.90826034550
29927,Washington,-122.65495300300,47.90779876670
29928,Washington,-122.65507507300,47.90742874150
29929,Washington,-122.65521240300,47.90707016030
29930,Washington,-122.65526580800,47.90669250530
29931,Washington,-122.65525054900,47.90629959150
29932,Washington,-122.65515136700,47.90589523290
29933,Washington,-122.65497589100,47.90549087520
29934,Washington,-122.65475463900,47.90506362890
29935,Washington,-122.65459442200,47.90457916230
29936,Washington,-122.65449523900,47.90405654920
29937,Washington,-122.65434265100,47.90357208260
29938,Washington,-122.65399170000,47.90328216540
29939,Washington,-122.65333557100,47.90321731530
29940,Washington,-122.65287780700,47.90287399280
29941,Washington,-122.65255737300,47.90232849110
29942,Washington,-122.65210723900,47.90193176230
29943,Washington,-122.65161895700,47.90157318110
29944,Washington,-122.65104675300,47.90128707880
29945,Washington,-122.65039062500,47.90107345570
29946,Washington,-122.64971160900,47.90085601850
29947,Washington,-122.64904785100,47.90064239530
29948,Washington,-122.64848327700,47.90027618420
29949,Washington,-122.64795684900,47.89983367910
29950,Washington,-122.64755249000,47.89923858600
29951,Washington,-122.64723968500,47.89855194100
29952,Washington,-122.64709472700,47.89788436890
29953,Washington,-122.64727020300,47.89743804970
29954,Washington,-122.64750671400,47.89702606220
29955,Washington,-122.64771270800,47.89661025980
29956,Washington,-122.64774322500,47.89616775550
29957,Washington,-122.64764404300,47.89572143550
29958,Washington,-122.64743042000,47.89529800410
29959,Washington,-122.64707183800,47.89496994040
29960,Washington,-122.64669036800,47.89463424690
29961,Washington,-122.64628601100,47.89430236830
29962,Washington,-122.64578247000,47.89408111620
29963,Washington,-122.64525604200,47.89386749300
29964,Washington,-122.64476013200,47.89360046360
29965,Washington,-122.64429473900,47.89327239990
29966,Washington,-122.64390563900,47.89286804220
29967,Washington,-122.64355468800,47.89243698100
29968,Washington,-122.64319610600,47.89201354960
29969,Washington,-122.64276886000,47.89168930080
29970,Washington,-122.64227294900,47.89145660390
29971,Washington,-122.64170837400,47.89133071860
29972,Washington,-122.64120483400,47.89110565160
29973,Washington,-122.64072418200,47.89086914070
29974,Washington,-122.64019775400,47.89070892380
29975,Washington,-122.63964843800,47.89060592620
29976,Washington,-122.63902282700,47.89062881490
29977,Washington,-122.63846588100,47.89050292960
29978,Washington,-122.63795471200,47.89028167750
29979,Washington,-122.63745880100,47.89002609280
29980,Washington,-122.63694763200,47.88972091690
29981,Washington,-122.63666534400,47.88971710200
29982,Washington,-122.63639068600,47.88971710200
29983,Washington,-122.63610839800,47.88972091690
29984,Washington,-122.63555908200,47.88972091690
29985,Washington,-122.63503265400,47.88960647550
29986,Washington,-122.63421630800,47.88960647550
29987,Washington,-122.63361358600,47.88961029040
29988,Washington,-122.63305664100,47.88961029040
29989,Washington,-122.63258361800,47.88960266140
29990,Washington,-122.63222503700,47.88960266140
29991,Washington,-122.63178253200,47.88971710200
29992,Washington,-122.63138580300,47.88965988170
29993,Washington,-122.63111114500,47.88972091690
29994,Washington,-122.62916564900,47.88972091690
29995,Washington,-122.62855529800,47.88983154340
29996,Washington,-122.62485504100,47.88994216900
29997,Washington,-122.62416839600,47.88972091690
29998,Washington,-122.62333679200,47.88972091690
29999,Washington,-122.62305450400,47.88999938930
30000,Washington,-122.62249755900,47.88999938930
30001,Washington,-122.62222290000,47.89027786250
30002,Washington,-122.61805725100,47.89027786250
30003,Washington,-122.61777496300,47.88999938930
30004,Washington,-122.61750030600,47.88999938930
30005,Washington,-122.61722564700,47.88972091690
30006,Washington,-122.61666870200,47.88972091690
30007,Washington,-122.61611175500,47.88916778530
30008,Washington,-122.61528015100,47.88916778530
30009,Washington,-122.61499786400,47.88888931290
30010,Washington,-122.61472320500,47.88888931290
30011,Washington,-122.61444091800,47.88861083960
30012,Washington,-122.61416626000,47.88861083960
30013,Washington,-122.61389160100,47.88833236720
30014,Washington,-122.61360931400,47.88833236720
30015,Washington,-122.61333465600,47.88805389400
30016,Washington,-122.61305236800,47.88805389400
30017,Washington,-122.61231231700,47.88784027080
30018,Washington,-122.61199188300,47.88765335120
30019,Washington,-122.61192321700,47.88724136370
30020,Washington,-122.61213684100,47.88689804120
30021,Washington,-122.61277771000,47.88666534430
30022,Washington,-122.61331176800,47.88655471780
30023,Washington,-122.61416626000,47.88639068600
30024,Washington,-122.61444091800,47.88639068600
30025,Washington,-122.61638641300,47.88444519070
30026,Washington,-122.61663818400,47.88416671740
30027,Washington,-122.61702728300,47.88366699200
30028,Washington,-122.61727142400,47.88333511340
30029,Washington,-122.61805725100,47.88222122210
30030,Washington,-122.61830139200,47.88194274890
30031,Washington,-122.61916351400,47.88083267250
30032,Washington,-122.61916351400,47.88055419920
30033,Washington,-122.61944580100,47.88027954090
30034,Washington,-122.61944580100,47.87944412190
30035,Washington,-122.61972045900,47.87916564960
30036,Washington,-122.61972045900,47.87888717630
30037,Washington,-122.62083435100,47.87777709990
30038,Washington,-122.62166595500,47.87755203290
30039,Washington,-122.62194824200,47.87751388550
30040,Washington,-122.62242126500,47.87727355960
30041,Washington,-122.62277984600,47.87722396830
30042,Washington,-122.62305450400,47.87722396830
30043,Washington,-122.62369537400,47.87755203290
30044,Washington,-122.62416839600,47.87777709990
30045,Washington,-122.62444305400,47.87805557230
30046,Washington,-122.62472534200,47.87822341910
30047,Washington,-122.62547302200,47.87888717630
30048,Washington,-122.62555694600,47.87916564960
30049,Washington,-122.62558746400,47.87944412190
30050,Washington,-122.62567138700,47.88044357270
30051,Washington,-122.62555694600,47.88083267250
30052,Washington,-122.62555694600,47.88111114490
30053,Washington,-122.62527465800,47.88138961810
30054,Washington,-122.62527465800,47.88277816780
30055,Washington,-122.62500000000,47.88305664110
30056,Washington,-122.62500000000,47.88573074370
30057,Washington,-122.62500000000,47.88750076320
30058,Washington,-122.62527465800,47.88777923560
30059,Washington,-122.62527465800,47.88833236720
30060,Washington,-122.62555694600,47.88861083960
30061,Washington,-122.62694549600,47.88861083960
30062,Washington,-122.62833404500,47.88722229000
30063,Washington,-122.62833404500,47.88694381670
30064,Washington,-122.62924957300,47.88602828980
30065,Washington,-122.62944793700,47.88583374030
30066,Washington,-122.62944793700,47.88555526710
30067,Washington,-122.62999725300,47.88499832140
30068,Washington,-122.63039398200,47.88455581630
30069,Washington,-122.63051605200,47.88425827020
30070,Washington,-122.63058471700,47.88405990580
30071,Washington,-122.63063812300,47.88383865370
30072,Washington,-122.63078308100,47.88359832790
30073,Washington,-122.63080597000,47.88331985460
30074,Washington,-122.63072204600,47.88301849360
30075,Washington,-122.63062286400,47.88269424390
30076,Washington,-122.63054657000,47.88234329250
30077,Washington,-122.63043975800,47.88198089630
30078,Washington,-122.63030242900,47.88161468520
30079,Washington,-122.63019561800,47.88121795640
30080,Washington,-122.63008117700,47.88082504260
30081,Washington,-122.63011932400,47.88040924110
30082,Washington,-122.63023376500,47.87998199480
30083,Washington,-122.63034057600,47.87952041590
30084,Washington,-122.63055419900,47.87906265290
30085,Washington,-122.63079834000,47.87859344510
30086,Washington,-122.63106536900,47.87812042240
30087,Washington,-122.63138580300,47.87766265850
30088,Washington,-122.63171386800,47.87717819190
30089,Washington,-122.63203430100,47.87663269010
30090,Washington,-122.63240051200,47.87612152090
30091,Washington,-122.63260650700,47.87555313140
30092,Washington,-122.63297271700,47.87498474100
30093,Washington,-122.63277435300,47.87472152740
30094,Washington,-122.63277435300,47.87333297770
30095,Washington,-122.63249969500,47.87305450450
30096,Washington,-122.63249969500,47.87277603120
30097,Washington,-122.63277435300,47.87250137370
30098,Washington,-122.63277435300,47.87166595480
30099,Washington,-122.63305664100,47.87138748150
30100,Washington,-122.63305664100,47.87111282320
30101,Washington,-122.63333129900,47.87083435080
30102,Washington,-122.63333129900,47.87055587760
30103,Washington,-122.63388824500,47.86999893190
30104,Washington,-122.63388824500,47.86944580120
30105,Washington,-122.63416290300,47.86916732790
30106,Washington,-122.63416290300,47.86878204310
30107,Washington,-122.63416290300,47.86833190900
30108,Washington,-122.63527679400,47.86722183260
30109,Washington,-122.63560485800,47.86700057960
30110,Washington,-122.63587951600,47.86672592130
30111,Washington,-122.63666534400,47.86611175540
30112,Washington,-122.63722229000,47.86611175540
30113,Washington,-122.63756561300,47.86628341700
30114,Washington,-122.63784027100,47.86639785760
30115,Washington,-122.63812255900,47.86651229900
30116,Washington,-122.63844299300,47.86652374290
30117,Washington,-122.63880920400,47.86642837520
30118,Washington,-122.63921356200,47.86635208120
30119,Washington,-122.63962554900,47.86623001080
30120,Washington,-122.64005279500,47.86613845800
30121,Washington,-122.64050292900,47.86611175540
30122,Washington,-122.64096832300,47.86607360880
30123,Washington,-122.64142608600,47.86594009370
30124,Washington,-122.64190673900,47.86580657940
30125,Washington,-122.64238739000,47.86562728880
30126,Washington,-122.64292907700,47.86553573600
30127,Washington,-122.64347839400,47.86541748050
30128,Washington,-122.64405822700,47.86527252240
30129,Washington,-122.64463806100,47.86509704580
30130,Washington,-122.64522552500,47.86492919900
30131,Washington,-122.64579772900,47.86471176180
30132,Washington,-122.64634704600,47.86445999120
30133,Washington,-122.64692688000,47.86423492420
30134,Washington,-122.64757537900,47.86418151890
30135,Washington,-122.64824676500,47.86416626010
30136,Washington,-122.64892578200,47.86415481530
30137,Washington,-122.64962005700,47.86412048370
30138,Washington,-122.65032196000,47.86399459840
30139,Washington,-122.65102386500,47.86391448950
30140,Washington,-122.65171051000,47.86392211930
30141,Washington,-122.65234375000,47.86400985720
30142,Washington,-122.65289306600,47.86394882200
30143,Washington,-122.65343475300,47.86402511600
30144,Washington,-122.65397644100,47.86429214450
30145,Washington,-122.65454864500,47.86449050880
30146,Washington,-122.65509033200,47.86473083470
30147,Washington,-122.65560150100,47.86499786410
30148,Washington,-122.65612030100,47.86525344870
30149,Washington,-122.65669250500,47.86542510950
30150,Washington,-122.65728759800,47.86553955090
30151,Washington,-122.65789032000,47.86562728880
30152,Washington,-122.65845489500,47.86581420930
30153,Washington,-122.65900421100,47.86597061130
30154,Washington,-122.65955352800,47.86613082910
30155,Washington,-122.66005706700,47.86633682240
30156,Washington,-122.66058349600,47.86651229900
30157,Washington,-122.66115570100,47.86663436850
30158,Washington,-122.66178894100,47.86668014490
30159,Washington,-122.66242981000,47.86672973620
30160,Washington,-122.66304016100,47.86689376800
30161,Washington,-122.66366577200,47.86693954440
30162,Washington,-122.66428375200,47.86695861810
30163,Washington,-122.66487884600,47.86702346830
30164,Washington,-122.66544342000,47.86717987030
30165,Washington,-122.66602325400,47.86726760900
30166,Washington,-122.66656494100,47.86743926980
30167,Washington,-122.66711425800,47.86754608140
30168,Washington,-122.66761779700,47.86772537200
30169,Washington,-122.66815185500,47.86777496330
30170,Washington,-122.66869354200,47.86778259320
30171,Washington,-122.66921997100,47.86777877830
30172,Washington,-122.66974639900,47.86777877830
30173,Washington,-122.67026519700,47.86779785200
30174,Washington,-122.67077636800,47.86787414510
30175,Washington,-122.67127990700,47.86795806890
30176,Washington,-122.67177581800,47.86803436290
30177,Washington,-122.67228698800,47.86805343660
30178,Washington,-122.67278289800,47.86805725060
30179,Washington,-122.67328643800,47.86805343660
30180,Washington,-122.67380523700,47.86801147430
30181,Washington,-122.67436981200,47.86787033110
30182,Washington,-122.67503356900,47.86782836960
30183,Washington,-122.67574310300,47.86794281010
30184,Washington,-122.67644500800,47.86803054800
30185,Washington,-122.67715454100,47.86803436290
30186,Washington,-122.67786407500,47.86796188380
30187,Washington,-122.67857360800,47.86787033110
30188,Washington,-122.67929077200,47.86779785200
30189,Washington,-122.68000030500,47.86780166600
30190,Washington,-122.68070220900,47.86790466270
30191,Washington,-122.68138122500,47.86802291900
30192,Washington,-122.68206024100,47.86805343660
30193,Washington,-122.68274688700,47.86804962170
30194,Washington,-122.68343353300,47.86800003040
30195,Washington,-122.68411254900,47.86787796000
30196,Washington,-122.68480682400,47.86789703370
30197,Washington,-122.68548584000,47.86807250940
30198,Washington,-122.68613433800,47.86833190900
30199,Washington,-122.68677520800,47.86860275240
30200,Washington,-122.68743133500,47.86883163440
30201,Washington,-122.68809509200,47.86888504060
30202,Washington,-122.68876647900,47.86889266960
30203,Washington,-122.68943786700,47.86888885460
30204,Washington,-122.69011688300,47.86889266960
30205,Washington,-122.69078826900,47.86888885460
30206,Washington,-122.69145965600,47.86885070810
30207,Washington,-122.69209289500,47.86866378760
30208,Washington,-122.69261169500,47.86827468870
30209,Washington,-122.69289398200,47.86796569790
30210,Washington,-122.69304657000,47.86779785200
30211,Washington,-122.69338989200,47.86730575560
30212,Washington,-122.69347381600,47.86685943640
30213,Washington,-122.69335937500,47.86643600500
30214,Washington,-122.69321441700,47.86602020260
30215,Washington,-122.69293212900,47.86565399140
30216,Washington,-122.69270324700,47.86523056000
30217,Washington,-122.69248199400,47.86476135230
30218,Washington,-122.69222259500,47.86428451550
30219,Washington,-122.69198608400,47.86378479010
30220,Washington,-122.69181823700,47.86322021460
30221,Washington,-122.69164276100,47.86259460490
30222,Washington,-122.69145202600,47.86193466170
30223,Washington,-122.69139862100,47.86118316660
30224,Washington,-122.69122314500,47.86050796550
30225,Washington,-122.69101715100,47.85987472490
30226,Washington,-122.69065094000,47.85937881450
30227,Washington,-122.69010925300,47.85914230360
30228,Washington,-122.68953704800,47.85891723650
30229,Washington,-122.68898010300,47.85866165190
30230,Washington,-122.68844604500,47.85830306970
30231,Washington,-122.68819427500,47.85775756800
30232,Washington,-122.68782043500,47.85724639870
30233,Washington,-122.68767547600,47.85662460290
30234,Washington,-122.68744659400,47.85603713970
30235,Washington,-122.68714904800,47.85549545290
30236,Washington,-122.68682861300,47.85499572750
30237,Washington,-122.68646240200,47.85451126090
30238,Washington,-122.68613433800,47.85399627670
30239,Washington,-122.68589019800,47.85342407230
30240,Washington,-122.68578338600,47.85277938880
30241,Washington,-122.68559265100,47.85213851930
30242,Washington,-122.68551635700,47.85146713220
30243,Washington,-122.68532562300,47.85081863380
30244,Washington,-122.68527221700,47.85011291510
30245,Washington,-122.68519592300,47.84940338150
30246,Washington,-122.68505096500,47.84871673560
30247,Washington,-122.68500518800,47.84803009060
30248,Washington,-122.68499755800,47.84735107460
30249,Washington,-122.68499755800,47.84666824360
30250,Washington,-122.68500518800,47.84598541270
30251,Washington,-122.68502044700,47.84530639670
30252,Washington,-122.68504333500,47.84462738060
30253,Washington,-122.68493652300,47.84397888220
30254,Washington,-122.68466949500,47.84339523300
30255,Washington,-122.68425750700,47.84288024880
30256,Washington,-122.68375396700,47.84241485600
30257,Washington,-122.68333435000,47.84181594880
30258,Washington,-122.68318939200,47.84104919410
30259,Washington,-122.68334198000,47.84033966040
30260,Washington,-122.68354797400,47.83963394180
30261,Washington,-122.68383026100,47.83895874070
30262,Washington,-122.68412780800,47.83830261240
30263,Washington,-122.68446350100,47.83766555780
30264,Washington,-122.68481445300,47.83704757700
30265,Washington,-122.68521118200,47.83646011370
30266,Washington,-122.68563842800,47.83588409440
30267,Washington,-122.68608093300,47.83531951890
30268,Washington,-122.68654632600,47.83477020310
30269,Washington,-122.68698120100,47.83421325650
30270,Washington,-122.68724060100,47.83356475810
30271,Washington,-122.68722534200,47.83333206210
30272,Washington,-122.68694305500,47.83333206210
30273,Washington,-122.68669891400,47.83309173540
30274,Washington,-122.68638610800,47.83277893050
30275,Washington,-122.68638610800,47.83250045810
30276,Washington,-122.68694305500,47.83194351160
30277,Washington,-122.68750000000,47.83194351160
30278,Washington,-122.68837738100,47.83146285990
30279,Washington,-122.68865203900,47.83104324350
30280,Washington,-122.68898773200,47.83066558840
30281,Washington,-122.68940734900,47.83036041250
30282,Washington,-122.68989563000,47.83013153050
30283,Washington,-122.69033050600,47.82996749870
30284,Washington,-122.69040680000,47.82992553720
30285,Washington,-122.69091033900,47.82966613770
30286,Washington,-122.69142150800,47.82941436800
30287,Washington,-122.69194030700,47.82917404210
30288,Washington,-122.69246673600,47.82892990140
30289,Washington,-122.69297027600,47.82867431680
30290,Washington,-122.69350433400,47.82850647000
30291,Washington,-122.69400024400,47.82828521700
30292,Washington,-122.69451141300,47.82803726220
30293,Washington,-122.69503021300,47.82780075040
30294,Washington,-122.69557952800,47.82762908960
30295,Washington,-122.69612884500,47.82748031660
30296,Washington,-122.69669342100,47.82735061630
30297,Washington,-122.69725036600,47.82721710210
30298,Washington,-122.69779968300,47.82707595800
30299,Washington,-122.69834137000,47.82691955600
30300,Washington,-122.69887542800,47.82672500570
30301,Washington,-122.69944763200,47.82667160030
30302,Washington,-122.70002746500,47.82663345380
30303,Washington,-122.70057678200,47.82650375350
30304,Washington,-122.70113372800,47.82636260940
30305,Washington,-122.70166015600,47.82616424600
30306,Washington,-122.70221710200,47.82605743440
30307,Washington,-122.70269012400,47.82583618140
30308,Washington,-122.70314025900,47.82560348540
30309,Washington,-122.70361328100,47.82539367720
30310,Washington,-122.70381164500,47.82529067960
30311,Washington,-122.70405578600,47.82516098030
30312,Washington,-122.70441436700,47.82479858410
30313,Washington,-122.70471954300,47.82435989390
30314,Washington,-122.70503997800,47.82392501860
30315,Washington,-122.70550537100,47.82360458390
30316,Washington,-122.70597076400,47.82328033420
30317,Washington,-122.70642852800,47.82294082670
30318,Washington,-122.70677185000,47.82252502420
30319,Washington,-122.70712280300,47.82210159280
30320,Washington,-122.70753479000,47.82173919660
30321,Washington,-122.70793914800,47.82137680040
30322,Washington,-122.70835113500,47.82101440420
30323,Washington,-122.70877075200,47.82067871070
30324,Washington,-122.70919799800,47.82036209080
30325,Washington,-122.70964050300,47.82006835970
30326,Washington,-122.71007537800,47.81975936880
30327,Washington,-122.71051788400,47.81946945170
30328,Washington,-122.71089935300,47.81909561160
30329,Washington,-122.71129608100,47.81879806550
30330,Washington,-122.71164703400,47.81843566930
30331,Washington,-122.71196746800,47.81804656950
30332,Washington,-122.71235656700,47.81769561810
30333,Washington,-122.71282959000,47.81740951490
30334,Washington,-122.71326446500,47.81709671000
30335,Washington,-122.71366882300,47.81674575770
30336,Washington,-122.71408081000,47.81640243520
30337,Washington,-122.71452331600,47.81608581540
30338,Washington,-122.71505737300,47.81579589830
30339,Washington,-122.71558380200,47.81547927840
30340,Washington,-122.71613311700,47.81520080610
30341,Washington,-122.71669006400,47.81494140650
30342,Washington,-122.71723175100,47.81459426910
30343,Washington,-122.71778106700,47.81424331680
30344,Washington,-122.71834564200,47.81390380830
30345,Washington,-122.71894836400,47.81361389120
30346,Washington,-122.71955108600,47.81333160390
30347,Washington,-122.72015380800,47.81304550160
30348,Washington,-122.72073364200,47.81272125290
30349,Washington,-122.72127532900,47.81233978300
30350,Washington,-122.72182464600,47.81197738670
30351,Washington,-122.72242736800,47.81166839590
30352,Washington,-122.72304534900,47.81139373750
30353,Washington,-122.72369384700,47.81116485560
30354,Washington,-122.72441864000,47.81108856160
30355,Washington,-122.72515869200,47.81098556490
30356,Washington,-122.72597503700,47.81082916290
30357,Washington,-122.72676849400,47.81065750120
30358,Washington,-122.72741699200,47.81048965450
30359,Washington,-122.72798919600,47.81027984620
30360,Washington,-122.72855377200,47.81009292570
30361,Washington,-122.72910308900,47.81001663180
30362,Washington,-122.72965240400,47.80995559660
30363,Washington,-122.73018646200,47.80978774980
30364,Washington,-122.73059845000,47.80974960330
30365,Washington,-122.73074340800,47.80970764180
30366,Washington,-122.73088836700,47.80971145670
30367,Washington,-122.73130798300,47.80976867700
30368,Washington,-122.73188781800,47.80971908570
30369,Washington,-122.73245239200,47.80971908570
30370,Washington,-122.73300933800,47.80972290060
30371,Washington,-122.73354339600,47.80978012090
30372,Washington,-122.73403167700,47.80999374400
30373,Washington,-122.73449707000,47.81023025490
30374,Washington,-122.73468017600,47.81034851040
30375,Washington,-122.73500061100,47.81055450460
30376,Washington,-122.73509979200,47.81045532200
30377,Washington,-122.73527526900,47.81027603130
30378,Washington,-122.73554992600,47.81056976340
30379,Washington,-122.73833465600,47.81055450460
30380,Washington,-122.73860931400,47.81027603130
30381,Washington,-122.74083709700,47.81000137300
30382,Washington,-122.74183654800,47.80957031260
30383,Washington,-122.74277496400,47.80916595490
30384,Washington,-122.74305725100,47.80916595490
30385,Washington,-122.74333190900,47.80888748170
30386,Washington,-122.74361419700,47.80833435090
30387,Washington,-122.74472045900,47.80722045880
30388,Washington,-122.74488830600,47.80687332130
30389,Washington,-122.74506378100,47.80647277860
30390,Washington,-122.74529266300,47.80607986480
30391,Washington,-122.74554443400,47.80566406230
30392,Washington,-122.74576568600,47.80523300200
